rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000860,Volvo Penta Engine_Mechanical System_Air Compressor,Component,HAS_PARAMETER,Volvo Penta Engine_Mechanical System_Compressor Oil Specification,Parameter,压缩机维护需参考机油规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000861,Volvo Penta Engine_Mechanical System_Belt Tensioner,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,皮带张紧器属于机械系统,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000862,Volvo Penta Engine_Mechanical System_Crankshaft,Component,BELONGS_TO,Volvo Penta Engine,Equipment,曲轴属于发动机机械系统的核心部件,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12
REL_000863,Volvo Penta Engine_Mechanical System_Drive Belt,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,传动带是机械系统的核心传动组件,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23
REL_000864,Volvo Penta Engine_Mechanical System_Idler,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,惰轮属于机械系统,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000865,Volvo Penta Engine_Mechanical System_Overhaul Kit,Component,HAS_COMPONENT,Volvo Penta Engine_Mechanical System_Cylinder Head Overhaul Kit,Component,发动机大修套件包含缸盖大修套件作为子模块,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_6
REL_000866,Volvo Penta Engine_Mechanical System_Rubber Hose,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,橡胶软管是机械系统的密封连接组件,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23
REL_000867,Volvo Penta Engine_Mechanical System_Sound Insulation Material,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,吸声材料属于机械系统附属,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000868,Volvo Penta Engine_Mechanical System_Turbocharger,Component,BELONGS_TO,Volvo Penta Engine,Equipment,涡轮增压器属于发动机主体设备的关键部件,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_0;发动机::D8维护保养手册::chunk_1;发动机::D8维护保养手册::chunk_2;发动机::D8维护保养手册::chunk_3
REL_000869,Volvo Penta Engine_Repair_Engine Block Replacement,RepairMethod,REQUIRES,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,更换发动机缸体前必须通过气缸测量确认必要性,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_6
REL_000870,Volvo Penta Engine_Repair_Piston Installation,RepairMethod,REQUIRES,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,安装新活塞前必须通过气缸测量确认可行性,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_6
REL_000871,Volvo Penta Engine_Safety_Battery Cable Disconnection During Run,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Electrical Equipment Damage,FaultPhenomenon,禁止运行中断开电池电缆的安全规定可防止电气设备损坏,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30
REL_000872,Volvo Penta Engine_Safety_Battery Cable Disconnection During Run,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,运行时断开电池电缆禁忌防止电子装置损坏,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000873,Volvo Penta Engine_Safety_Battery Disposal Requirement,SafetyNote,REQUIRES,Volvo Penta Engine_Maintenance_Battery Replacement Procedure,RepairMethod,电池更换程序必须遵循旧电池处置的安全要求,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30
REL_000874,Volvo Penta Engine_Safety_Battery Explosion Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,电池防爆安全警示防止电池爆炸与火灾危险,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_4;发动机::D8维护保养手册::chunk_5
REL_000875,Volvo Penta Engine_Safety_Battery Polarity Connection,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Electrical Equipment Damage,FaultPhenomenon,电池极性连接安全要求防止电气设备损坏故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_4;发动机::D8维护保养手册::chunk_5
REL_000876,Volvo Penta Engine_Safety_Battery Ventilation Before Work,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Battery Fire And Explosion Risk,FaultPhenomenon,工作前通风安全措施可防止电池火灾和爆炸风险,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_29;发动机::D8维护保养手册::chunk_30
REL_000877,Volvo Penta Engine_Safety_Component Cleaning Sensitivity,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,组件清洁度安全要求防止组件功能异常故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_4;发动机::D8维护保养手册::chunk_5
REL_000878,Volvo Penta Engine_Safety_Connector Contamination Prevention,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,防止连接器污染避免组件故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000879,Volvo Penta Engine_Safety_Emergency Start Voltage Risk,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,注意应急启动电压风险防止控制单元损坏,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000880,Volvo Penta Engine_Safety_Fuel Accumulation Fire Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,清除燃料油污积累防止火灾危险,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000881,Volvo Penta Engine_Safety_Glycol Disposal Requirement,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,乙二醇处置要求防止环境污染和腐蚀,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000882,Volvo Penta Engine_Safety_Hot Coolant Burn Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,热冷却液安全警示防止因压力释放不当引发的危险,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_4;发动机::D8维护保养手册::chunk_5
REL_000883,Volvo Penta Engine_Safety_Main Switch Operation During Run,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,运行时操作主开关禁忌防止电子装置损坏,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_10;发动机::D8维护保养手册::chunk_11
REL_000884,Volvo Penta Engine_Safety_No Direct Spray On Alternator,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Alternator Water Ingress,FaultPhenomenon,禁止直喷安全措施防止发电机进水,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000885,Volvo Penta Engine_Safety_Seal Open Connections Before Storage,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,密封开放连接的安全措施可有效防止发动机腐蚀和霉变故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_24
REL_000886,Volvo Penta Engine_Safety_Seawater Drainage Precaution,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,海水排放 precautions 防止零件腐蚀,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000887,Volvo Penta Engine_Safety_Sound Insulation Replacement Rule,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,吸声材料更换规则防止部件功能失效,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_25;发动机::D8维护保养手册::chunk_26;发动机::D8维护保养手册::chunk_27;发动机::D8维护保养手册::chunk_28
REL_000888,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,HAS_PARAMETER,Volvo Penta Engine_Parameter_Storage Humidity,Parameter,存储安全要求规定了具体的湿度控制上限,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23
REL_000889,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,HAS_PARAMETER,Volvo Penta Engine_Parameter_Storage Temperature,Parameter,存储安全要求规定了具体的温度控制范围,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23
REL_000890,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,合规的存储环境防止发动机腐蚀与霉菌生长,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_22;发动机::D8维护保养手册::chunk_23
REL_000891,Volvo Penta Engine_Steering System,System,BELONGS_TO,Volvo Penta Engine,Equipment,操舵系统属于沃尔沃彭塔发动机设备,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000892,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,BELONGS_TO,Volvo Penta Engine,Equipment,电动操舵器属于发动机设备的一部分,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9
REL_000893,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,BELONGS_TO,Volvo Penta Engine_Steering System,System,电动操舵器属于操舵系统,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000894,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,DIAGNOSED_BY,Volvo Penta Engine_Steering System_Electric Steering Unit_Linkage Inspection,DiagnosticMethod,电动操舵器状态需通过检查连杆束缚和螺栓固定来诊断,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21
REL_000895,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,HAS_COMPONENT,Volvo Penta Engine_Steering System_Dipstick,Component,电动操舵器配有专用量油尺,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000896,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,HAS_PARAMETER,Volvo Penta Engine_Steering System_Steering Oil Specification,Parameter,电动操舵器需要特定的机油规格参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9
REL_000897,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,REPAIRED_BY,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,电动操舵器需要通过定期换油方法进行维护修复,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21
REL_000898,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Capacity,Parameter,换油维修方法必须遵循约 5 升的机油容量参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21
REL_000899,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,REQUIRES,Volvo Penta Engine_Steering System_Dipstick,Component,换油操作必须通过油尺孔进行机油抽出,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_21
REL_000900,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Lubrication System_Dipstick,Component,油位检查方法需要使用油尺组件,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_12
REL_000901,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Steering System_Dipstick,Component,操舵油位检查需要使用操舵量油尺,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000902,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Steering System_Steering Oil Specification,Parameter,操舵油位检查需参考操舵油规格,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000903,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Transmission System_Dipstick,Component,油位检查需要使用变速箱量油尺,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_17;发动机::D8维护保养手册::chunk_18;发动机::D8维护保养手册::chunk_19;发动机::D8维护保养手册::chunk_20
REL_000904,Volvo Penta Engine_Transmission System_ATF Mixing Compatibility,SafetyNote,PREVENTS,Volvo Penta Engine_Transmission System_Transmission Malfunction,FaultPhenomenon,遵守 ATF 机油混合兼容性可防止传动系统故障,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_9
REL_000905,Volvo Penta Engine_Transmission System_Anode Cleaning Restriction,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,正确清洁阳极防止组件功能失效,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_14
REL_000906,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Transmission System_Anode Consumption Threshold,Parameter,阳极更换维修需遵循消耗 50% 的阈值参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16
REL_000907,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Transmission System_Anode Torque,Parameter,阳极更换维修需遵循 24 Nm 紧固扭矩参数,发动机::D8维护保养手册,发动机::D8维护保养手册::chunk_16
